_id,ltable_id,rtable_id
2138,748,135
2139,748,136
2140,748,139
2141,748,141
2142,748,157
2143,748,203
2144,748,232
2145,748,240
2146,748,247
2147,748,252
2148,748,276
2149,748,293
2150,748,304
2151,748,312
2152,748,330
2153,749,214
2154,750,32
2155,750,49
2156,750,67
2157,750,75
2158,750,100
2159,750,125
2160,750,126
2161,750,212
2162,750,233
2163,750,260
2164,750,264
2165,750,269
2166,750,273
2167,751,19
2168,751,68
2169,751,97
2170,752,93
2171,752,129
2172,752,262
2173,753,214
2174,754,93
2175,754,129
2176,754,262
2177,755,1
2178,755,12
2179,755,31
2180,755,33
2181,755,40
2182,755,42
2183,755,43
2184,755,48
2185,755,80
2186,755,107
2187,755,166
2188,755,175
2189,755,192
2190,755,209
2191,755,215
2192,756,214
2193,757,11
2194,757,17
2195,757,74
2196,757,82
2197,757,127
2198,757,135
2199,757,136
2200,757,139
2201,757,141
2202,757,157
2203,757,203
2204,757,232
2205,757,240
2206,757,247
2207,757,252
2208,757,276
2209,757,293
2210,757,304
2211,757,312
2212,757,330
2213,761,11
2214,761,17
2215,761,74
2216,761,82
2217,761,127
2218,761,135
2219,761,136
2220,761,139
2221,761,141
2222,761,157
2223,761,203
2224,761,232
2225,761,240
2226,761,247
2227,761,252
2228,761,276
2229,761,293
2230,761,304
2231,761,312
2232,761,330
2233,763,11
2234,763,17
2235,763,74
2236,763,82
2237,763,127
2238,763,135
2239,763,136
2240,763,139
2241,763,141
2242,763,157
2243,763,203
2244,763,232
2245,763,240
2246,763,247
2247,763,252
2248,763,276
2249,763,293
2250,763,304
2251,763,312
2252,763,330
2253,764,214
2254,765,32
2255,765,49
2256,765,67
2257,765,75
2258,765,100
2259,765,125
2260,765,126
2261,765,212
2262,765,233
2263,765,260
2264,765,264
2265,765,269
2266,765,273
2267,766,1
2268,766,12
2269,766,31
2270,766,33
2271,766,40
2272,766,42
2273,766,43
2274,766,48
2275,766,80
2276,766,107
2277,766,166
2278,766,175
2279,766,192
2280,766,209
2281,766,215
2282,767,3
2283,767,36
2284,767,54
2285,767,71
2286,767,122
2287,767,174
2288,767,190
2289,767,200
2290,767,202
2291,767,208
2292,767,218
2293,767,267
2294,768,1
2295,768,12
2296,768,31
2297,768,33
2298,768,40
2299,768,42
2300,768,43
2301,768,48
2302,768,80
2303,768,107
2304,768,166
2305,768,175
2306,768,192
2307,768,209
2308,768,215
2309,769,93
2310,769,129
2311,769,262
2312,770,1
2313,770,12
2314,770,31
2315,770,33
2316,770,40
2317,770,42
2318,770,43
2319,770,48
2320,770,80
2321,770,107
2322,770,166
2323,770,175
2324,770,192
2325,770,209
2326,770,215
2327,771,93
2328,771,129
2329,771,262
2330,772,11
2331,772,17
2332,772,74
2333,772,82
2334,772,127
2335,772,135
2336,772,136
2337,772,139
2338,772,141
2339,772,157
2340,772,203
2341,772,232
2342,772,240
2343,772,247
2344,772,252
2345,772,276
2346,772,293
2347,772,304
2348,772,312
2349,772,330
2350,773,214
2351,774,214
2352,775,1
2353,775,12
2354,775,31
2355,775,33
2356,775,40
2357,775,42
2358,775,43
2359,775,48
2360,775,80
2361,775,107
2362,775,166
2363,775,175
2364,775,192
2365,775,209
2366,775,215
2367,776,1
2368,776,12
2369,776,31
2370,776,33
2371,776,40
2372,776,42
2373,776,43
2374,776,48
2375,776,80
2376,776,107
2377,776,166
2378,776,175
2379,776,192
2380,776,209
2381,776,215
2382,777,11
2383,777,17
2384,777,74
2385,777,82
2386,777,127
2387,777,135
2388,777,136
2389,777,139
2390,777,141
2391,777,157
2392,777,203
2393,777,232
2394,777,240
2395,777,247
2396,777,252
2397,777,276
2398,777,293
2399,777,304
2400,777,312
2401,777,330
2402,778,1
2403,778,12
2404,778,31
2405,778,33
2406,778,40
2407,778,42
2408,778,43
2409,778,48
2410,778,80
2411,778,107
2412,778,166
2413,778,175
2414,778,192
2415,778,209
2416,778,215
2417,779,1
2418,779,12
2419,779,31
2420,779,33
2421,779,40
2422,779,42
2423,779,43
2424,779,48
2425,779,80
2426,779,107
2427,779,166
2428,779,175
2429,779,192
2430,779,209
2431,779,215
2432,780,32
2433,780,49
2434,780,67
2435,780,75
2436,780,100
2437,780,125
2438,780,126
2439,780,212
2440,780,233
2441,780,260
2442,780,264
2443,780,269
2444,780,273
2445,781,319
2446,782,1
2447,782,12
2448,782,31
2449,782,33
2450,782,40
2451,782,42
2452,782,43
2453,782,48
2454,782,80
2455,782,107
2456,782,166
2457,782,175
2458,782,192
2459,782,209
2460,782,215
2461,783,11
2462,783,17
2463,783,74
2464,783,82
2465,783,127
2466,783,135
2467,783,136
2468,783,139
2469,783,141
2470,783,157
2471,783,203
2472,783,232
2473,783,240
2474,783,247
2475,783,252
2476,783,276
2477,783,293
2478,783,304
2479,783,312
2480,783,330
2481,784,1
2482,784,12
2483,784,31
2484,784,33
2485,784,40
2486,784,42
2487,784,43
2488,784,48
2489,784,80
2490,784,107
2491,784,166
2492,784,175
2493,784,192
2494,784,209
2495,784,215
2496,785,214
2497,787,11
2498,787,17
2499,787,74
2500,787,82
2501,787,127
2502,787,135
2503,787,136
2504,787,139
2505,787,141
2506,787,157
2507,787,203
2508,787,232
2509,787,240
2510,787,247
2511,787,252
2512,787,276
2513,787,293
2514,787,304
2515,787,312
2516,787,330
2517,788,93
2518,788,129
2519,788,262
2520,789,3
2521,789,36
2522,789,54
2523,789,71
2524,789,122
2525,789,174
2526,789,190
2527,789,200
2528,789,202
2529,789,208
2530,789,218
2531,789,267
2532,790,1
2533,790,12
2534,790,31
2535,790,33
2536,790,40
2537,790,42
2538,790,43
2539,790,48
2540,790,80
2541,790,107
2542,790,166
2543,790,175
2544,790,192
2545,790,209
2546,790,215
2547,791,32
2548,791,49
2549,791,67
2550,791,75
2551,791,100
2552,791,125
2553,791,126
2554,791,212
2555,791,233
2556,791,260
2557,791,264
2558,791,269
2559,791,273
2560,792,11
2561,792,17
2562,792,74
2563,792,82
2564,792,127
2565,792,135
2566,792,136
2567,792,139
2568,792,141
2569,792,157
2570,792,203
2571,792,232
2572,792,240
2573,792,247
2574,792,252
2575,792,276
2576,792,293
2577,792,304
2578,792,312
2579,792,330
2580,793,1
2581,793,12
2582,793,31
2583,793,33
2584,793,40
2585,793,42
2586,793,43
2587,793,48
2588,793,80
2589,793,107
2590,793,166
2591,793,175
2592,793,192
2593,793,209
2594,793,215
2595,794,93
2596,794,129
2597,794,262
2598,795,11
2599,795,17
2600,795,74
2601,795,82
2602,795,127
2603,795,135
2604,795,136
2605,795,139
2606,795,141
2607,795,157
2608,795,203
2609,795,232
2610,795,240
2611,795,247
2612,795,252
2613,795,276
2614,795,293
2615,795,304
2616,795,312
2617,795,330
2618,796,1
2619,796,12
2620,796,31
2621,796,33
2622,796,40
2623,796,42
2624,796,43
2625,796,48
2626,796,80
2627,796,107
2628,796,166
2629,796,175
2630,796,192
2631,796,209
2632,796,215
2633,797,1
2634,797,12
2635,797,31
2636,797,33
2637,797,40
2638,797,42
2639,797,43
2640,797,48
2641,797,80
2642,797,107
2643,797,166
2644,797,175
2645,797,192
2646,797,209
2647,797,215
2648,798,1
2649,798,12
2650,798,31
2651,798,33
2652,798,40
2653,798,42
2654,798,43
2655,798,48
2656,798,80
2657,798,107
2658,798,166
2659,798,175
2660,798,192
2661,798,209
2662,798,215
2663,799,1
2664,799,12
2665,799,31
2666,799,33
2667,799,40
2668,799,42
2669,799,43
2670,799,48
2671,799,80
2672,799,107
2673,799,166
2674,799,175
2675,799,192
2676,799,209
2677,799,215
2678,800,1
2679,800,12
2680,800,31
2681,800,33
2682,800,40
2683,800,42
2684,800,43
2685,800,48
2686,800,80
2687,800,107
2688,800,166
2689,800,175
2690,800,192
2691,800,209
2692,800,215
2693,801,11
2694,801,17
2695,801,74
2696,801,82
2697,801,127
2698,801,135
2699,801,136
2700,801,139
2701,801,141
2702,801,157
2703,801,203
2704,801,232
2705,801,240
2706,801,247
2707,801,252
2708,801,276
2709,801,293
2710,801,304
2711,801,312
2712,801,330
2713,802,11
2714,802,17
2715,802,74
2716,802,82
2717,802,127
2718,802,135
2719,802,136
2720,802,139
2721,802,141
2722,802,157
2723,802,203
2724,802,232
2725,802,240
2726,802,247
2727,802,252
2728,802,276
2729,802,293
2730,802,304
2731,802,312
2732,802,330
2733,804,93
2734,804,129
2735,804,262
2736,807,214
2737,808,93
2738,808,105
2739,808,129
2740,808,262
2741,808,302
2742,809,93
2743,809,129
2744,809,262
2745,810,1
2746,810,12
2747,810,31
2748,810,33
2749,810,40
2750,810,42
2751,810,43
2752,810,48
2753,810,80
2754,810,107
2755,810,166
2756,810,175
2757,810,192
2758,810,209
2759,810,215
2760,811,1
2761,811,12
2762,811,31
2763,811,33
2764,811,40
2765,811,42
2766,811,43
2767,811,48
2768,811,80
2769,811,107
2770,811,166
2771,811,175
2772,811,192
2773,811,209
2774,811,215
2775,812,214
2776,813,19
2777,813,68
2778,813,97
2779,814,214
2780,815,214
2781,816,214
2782,817,11
2783,817,17
2784,817,74
2785,817,82
2786,817,127
2787,817,135
2788,817,136
2789,817,139
2790,817,141
2791,817,157
2792,817,203
2793,817,232
2794,817,240
2795,817,247
2796,817,252
2797,817,276
2798,817,293
2799,817,304
2800,817,312
2801,817,330
2802,818,11
2803,818,17
2804,818,74
2805,818,82
2806,818,127
2807,818,135
2808,818,136
2809,818,139
2810,818,141
2811,818,157
2812,818,203
2813,818,232
2814,818,240
2815,818,247
2816,818,252
2817,818,276
2818,818,293
2819,818,304
2820,818,312
2821,818,330
2822,819,19
2823,819,68
2824,819,97
2825,820,214
2826,821,93
2827,821,129
2828,821,262
2829,823,214
2830,824,11
2831,824,17
2832,824,74
2833,824,82
2834,824,127
2835,824,135
2836,824,136
2837,824,139
2838,824,141
2839,824,157
2840,824,203
2841,824,232
2842,824,240
2843,824,247
2844,824,252
2845,824,276
2846,824,293
2847,824,304
2848,824,312
2849,824,330
2850,825,1
2851,825,12
2852,825,31
2853,825,33
2854,825,40
2855,825,42
2856,825,43
2857,825,48
2858,825,80
2859,825,107
2860,825,166
2861,825,175
2862,825,192
2863,825,209
2864,825,215
2865,826,214
2866,827,1
2867,827,12
2868,827,31
2869,827,33
2870,827,40
2871,827,42
2872,827,43
2873,827,48
2874,827,80
2875,827,107
2876,827,166
2877,827,175
2878,827,192
2879,827,209
2880,827,215
2881,828,214
2882,829,1
2883,829,12
2884,829,31
2885,829,33
2886,829,40
2887,829,42
2888,829,43
2889,829,48
2890,829,80
2891,829,107
2892,829,166
2893,829,175
2894,829,192
2895,829,209
2896,829,215
2897,830,1
2898,830,12
2899,830,31
2900,830,33
2901,830,40
2902,830,42
2903,830,43
2904,830,48
2905,830,80
2906,830,107
2907,830,166
2908,830,175
2909,830,192
2910,830,209
2911,830,215
2912,832,32
2913,832,49
2914,832,67
2915,832,75
2916,832,100
2917,832,125
2918,832,126
2919,832,212
2920,832,233
2921,832,260
2922,832,264
2923,832,269
2924,832,273
2925,833,1
2926,833,12
2927,833,31
2928,833,33
2929,833,40
2930,833,42
2931,833,43
2932,833,48
2933,833,80
2934,833,107
2935,833,166
2936,833,175
2937,833,192
2938,833,209
2939,833,215
2940,834,11
2941,834,17
2942,834,74
2943,834,82
2944,834,127
2945,834,135
2946,834,136
2947,834,139
2948,834,141
2949,834,157
2950,834,203
2951,834,232
2952,834,240
2953,834,247
2954,834,252
2955,834,276
2956,834,293
2957,834,304
2958,834,312
2959,834,330
2960,835,1
2961,835,12
2962,835,31
2963,835,33
2964,835,40
2965,835,42
2966,835,43
2967,835,48
2968,835,80
2969,835,107
2970,835,166
2971,835,175
2972,835,192
2973,835,209
2974,835,215
2975,836,93
2976,836,129
2977,836,262
2978,837,214
2979,839,1
2980,839,12
2981,839,31
2982,839,33
2983,839,40
2984,839,42
2985,839,43
2986,839,48
2987,839,80
2988,839,107
2989,839,166
2990,839,175
2991,839,192
2992,839,209
2993,839,215
2994,840,1
2995,840,12
2996,840,31
2997,840,33
2998,840,40
2999,840,42
3000,840,43
3001,840,48
3002,840,80
3003,840,107
3004,840,166
3005,840,175
3006,840,192
3007,840,209
3008,840,215
3009,841,93
3010,841,129
3011,841,262
3012,843,1
3013,843,12
3014,843,31
3015,843,33
3016,843,40
3017,843,42
3018,843,43
3019,843,48
3020,843,80
3021,843,107
3022,843,166
3023,843,175
3024,843,192
3025,843,209
3026,843,215
3027,844,93
3028,844,129
3029,844,262
3030,845,1
3031,845,12
3032,845,31
3033,845,33
3034,845,40
3035,845,42
3036,845,43
3037,845,48
3038,845,80
3039,845,107
3040,845,166
3041,845,175
3042,845,192
3043,845,209
3044,845,215
3045,846,1
3046,846,12
3047,846,31
3048,846,33
3049,846,40
3050,846,42
3051,846,43
3052,846,48
3053,846,80
3054,846,107
3055,846,166
3056,846,175
3057,846,192
3058,846,209
3059,846,215
3060,847,93
3061,847,129
3062,847,262
3063,848,93
3064,848,129
3065,848,262
3066,850,1
3067,850,12
3068,850,31
3069,850,33
3070,850,40
3071,850,42
3072,850,43
3073,850,48
3074,850,80
3075,850,107
3076,850,166
3077,850,175
3078,850,192
3079,850,209
3080,850,215
3081,851,11
3082,851,17
3083,851,74
3084,851,82
3085,851,127
3086,851,135
3087,851,136
3088,851,139
3089,851,141
3090,851,157
3091,851,203
3092,851,232
3093,851,240
3094,851,247
3095,851,252
3096,851,276
3097,851,293
3098,851,304
3099,851,312
3100,851,330
3101,852,11
3102,852,17
3103,852,74
3104,852,82
3105,852,127
3106,852,135
3107,852,136
3108,852,139
3109,852,141
3110,852,157
3111,852,203
3112,852,232
3113,852,240
3114,852,247
3115,852,252
3116,852,276
3117,852,293
3118,852,304
3119,852,312
3120,852,330
3121,853,93
3122,853,129
3123,853,262
3124,854,93
3125,854,129
3126,854,262
3127,855,11
3128,855,17
3129,855,74
3130,855,82
3131,855,127
3132,855,135
3133,855,136
3134,855,139
3135,855,141
3136,855,157
3137,855,203
3138,855,232
3139,855,240
3140,855,247
3141,855,252
3142,855,276
3143,855,293
3144,855,304
3145,855,312
3146,855,330
3147,856,19
3148,856,68
3149,856,97
3150,857,11
3151,857,17
3152,857,74
3153,857,82
3154,857,127
3155,857,135
3156,857,136
3157,857,139
3158,857,141
3159,857,157
3160,857,203
3161,857,232
3162,857,240
3163,857,247
3164,857,252
3165,857,276
3166,857,293
3167,857,304
3168,857,312
3169,857,330
3170,859,214
3171,860,1
3172,860,12
3173,860,31
3174,860,33
3175,860,40
3176,860,42
3177,860,43
3178,860,48
3179,860,80
3180,860,107
3181,860,166
3182,860,175
3183,860,192
3184,860,209
3185,860,215
3186,861,93
3187,861,129
3188,861,262
3189,862,19
3190,862,68
3191,862,97
3192,863,1
3193,863,12
3194,863,31
3195,863,33
3196,863,40
3197,863,42
3198,863,43
3199,863,48
3200,863,80
3201,863,107
3202,863,166
3203,863,175
3204,863,192
3205,863,209
3206,863,215
3207,865,1
3208,865,12
3209,865,31
3210,865,33
3211,865,40
3212,865,42
3213,865,43
3214,865,48
3215,865,80
3216,865,107
3217,865,166
3218,865,175
3219,865,192
3220,865,209
3221,865,215
3222,866,1
3223,866,12
3224,866,31
3225,866,33
3226,866,40
3227,866,42
3228,866,43
3229,866,48
3230,866,80
3231,866,107
3232,866,166
3233,866,175
3234,866,192
3235,866,209
3236,866,215
3237,867,93
3238,867,129
3239,867,262
3240,869,93
3241,869,129
3242,869,262
3243,870,6
3244,870,99
3245,870,124
3246,870,128
3247,870,131
3248,870,142
3249,870,189
3250,870,301
3251,870,306
3252,871,3
3253,871,36
3254,871,54
3255,871,71
3256,871,122
3257,871,174
3258,871,190
3259,871,200
3260,871,202
3261,871,208
3262,871,218
3263,871,267
3264,872,1
3265,872,12
3266,872,31
3267,872,33
3268,872,40
3269,872,42
3270,872,43
3271,872,48
3272,872,80
3273,872,107
3274,872,166
3275,872,175
3276,872,192
3277,872,209
3278,872,215
3279,873,11
3280,873,17
3281,873,74
3282,873,82
3283,873,127
3284,873,135
3285,873,136
3286,873,139
3287,873,141
3288,873,157
3289,873,203
3290,873,232
3291,873,240
3292,873,247
3293,873,252
3294,873,276
3295,873,293
3296,873,304
3297,873,312
3298,873,330
3299,874,11
3300,874,17
3301,874,74
3302,874,82
3303,874,127
3304,874,135
3305,874,136
3306,874,139
3307,874,141
3308,874,157
3309,874,203
3310,874,232
3311,874,240
3312,874,247
3313,874,252
3314,874,276
3315,874,293
3316,874,304
3317,874,312
3318,874,330
3319,876,11
3320,876,17
3321,876,74
3322,876,82
3323,876,127
3324,876,135
3325,876,136
3326,876,139
3327,876,141
3328,876,157
3329,876,203
3330,876,232
3331,876,240
3332,876,247
3333,876,252
3334,876,276
3335,876,293
3336,876,304
3337,876,312
3338,876,330
3339,878,1
3340,878,12
3341,878,31
3342,878,33
3343,878,40
3344,878,42
3345,878,43
3346,878,48
3347,878,80
3348,878,107
3349,878,166
3350,878,175
3351,878,192
3352,878,209
3353,878,215
3354,879,32
3355,879,49
3356,879,67
3357,879,75
3358,879,100
3359,879,125
3360,879,126
3361,879,212
3362,879,233
3363,879,260
3364,879,264
3365,879,269
3366,879,273
3367,880,1
3368,880,12
3369,880,31
3370,880,33
3371,880,40
3372,880,42
3373,880,43
3374,880,48
3375,880,80
3376,880,107
3377,880,166
3378,880,175
3379,880,192
3380,880,209
3381,880,215
3382,881,1
3383,881,12
3384,881,31
3385,881,33
3386,881,40
3387,881,42
3388,881,43
3389,881,48
3390,881,80
3391,881,107
3392,881,166
3393,881,175
3394,881,192
3395,881,209
3396,881,215
3397,882,1
3398,882,12
3399,882,31
3400,882,33
3401,882,40
3402,882,42
3403,882,43
3404,882,48
3405,882,80
3406,882,107
3407,882,166
3408,882,175
3409,882,192
3410,882,209
3411,882,215
3412,883,93
3413,883,129
3414,883,262
3415,884,11
3416,884,17
3417,884,74
3418,884,82
3419,884,127
3420,884,135
3421,884,136
3422,884,139
3423,884,141
3424,884,157
3425,884,203
3426,884,232
3427,884,240
3428,884,247
3429,884,252
3430,884,276
3431,884,293
3432,884,304
3433,884,312
3434,884,330
3435,885,1
3436,885,12
3437,885,31
3438,885,33
3439,885,40
3440,885,42
3441,885,43
3442,885,48
3443,885,80
3444,885,107
3445,885,166
3446,885,175
3447,885,192
3448,885,209
3449,885,215
3450,887,32
3451,887,49
3452,887,67
3453,887,75
3454,887,100
3455,887,125
3456,887,126
3457,887,212
3458,887,233
3459,887,260
3460,887,264
3461,887,269
3462,887,273
3463,888,93
3464,888,129
3465,888,262
3466,890,93
3467,890,129
3468,890,262
3469,891,1
3470,891,12
3471,891,31
3472,891,33
3473,891,40
3474,891,42
3475,891,43
3476,891,48
3477,891,80
3478,891,107
3479,891,166
3480,891,175
3481,891,192
3482,891,209
3483,891,215
3484,892,114
3485,893,6
3486,893,99
3487,893,124
3488,893,128
3489,893,131
3490,893,142
3491,893,189
3492,893,301
3493,893,306
3494,895,1
3495,895,12
3496,895,31
3497,895,33
3498,895,40
3499,895,42
3500,895,43
3501,895,48
3502,895,80
3503,895,107
3504,895,166
3505,895,175
3506,895,192
3507,895,209
3508,895,215
3509,896,11
3510,896,17
3511,896,74
3512,896,82
3513,896,127
3514,896,135
3515,896,136
3516,896,139
3517,896,141
3518,896,157
3519,896,203
3520,896,232
3521,896,240
3522,896,247
3523,896,252
3524,896,276
3525,896,293
3526,896,304
3527,896,312
3528,896,330
3529,897,11
3530,897,17
3531,897,74
3532,897,82
3533,897,127
3534,897,135
3535,897,136
3536,897,139
3537,897,141
3538,897,157
3539,897,203
3540,897,232
3541,897,240
3542,897,247
3543,897,252
3544,897,276
3545,897,293
3546,897,304
3547,897,312
3548,897,330
3549,898,1
3550,898,12
3551,898,31
3552,898,33
3553,898,40
3554,898,42
3555,898,43
3556,898,48
3557,898,80
3558,898,107
3559,898,166
3560,898,175
3561,898,192
3562,898,209
3563,898,215
3564,900,93
3565,900,129
3566,900,262
3567,901,19
3568,901,68
3569,901,97
3570,902,1
3571,902,12
3572,902,31
3573,902,33
3574,902,40
3575,902,42
3576,902,43
3577,902,48
3578,902,80
3579,902,107
3580,902,166
3581,902,175
3582,902,192
3583,902,209
3584,902,215
3585,904,1
3586,904,12
3587,904,31
3588,904,33
3589,904,40
3590,904,42
3591,904,43
3592,904,48
3593,904,80
3594,904,107
3595,904,166
3596,904,175
3597,904,192
3598,904,209
3599,904,215
3600,906,1
3601,906,12
3602,906,31
3603,906,33
3604,906,40
3605,906,42
3606,906,43
3607,906,48
3608,906,80
3609,906,107
3610,906,166
3611,906,175
3612,906,192
3613,906,209
3614,906,215
3615,907,1
3616,907,12
3617,907,31
3618,907,33
3619,907,40
3620,907,42
3621,907,43
3622,907,48
3623,907,80
3624,907,107
3625,907,166
3626,907,175
3627,907,192
3628,907,209
3629,907,215
3630,908,1
3631,908,12
3632,908,31
3633,908,33
3634,908,40
3635,908,42
3636,908,43
3637,908,48
3638,908,80
3639,908,107
3640,908,166
3641,908,175
3642,908,192
3643,908,209
3644,908,215
3645,909,1
3646,909,12
3647,909,31
3648,909,33
3649,909,40
3650,909,42
3651,909,43
3652,909,48
3653,909,80
3654,909,107
3655,909,166
3656,909,175
3657,909,192
3658,909,209
3659,909,215
3660,910,178
3661,910,201
3662,910,272
3663,910,324
3664,912,1
3665,912,12
3666,912,31
3667,912,33
3668,912,40
3669,912,42
3670,912,43
3671,912,48
3672,912,80
3673,912,107
3674,912,166
3675,912,175
3676,912,192
3677,912,209
3678,912,215
3679,915,93
3680,915,129
3681,915,262
3682,916,1
3683,916,12
3684,916,31
3685,916,33
3686,916,40
3687,916,42
3688,916,43
3689,916,48
3690,916,80
3691,916,107
3692,916,166
3693,916,175
3694,916,192
3695,916,209
3696,916,215
3697,917,1
3698,917,12
3699,917,31
3700,917,33
3701,917,40
3702,917,42
3703,917,43
3704,917,48
3705,917,80
3706,917,107
3707,917,166
3708,917,175
3709,917,192
3710,917,209
3711,917,215
3712,918,6
3713,918,99
3714,918,124
3715,918,128
3716,918,131
3717,918,142
3718,918,189
3719,918,301
3720,918,306
3721,919,11
3722,919,17
3723,919,74
3724,919,82
3725,919,127
3726,919,135
3727,919,136
3728,919,139
3729,919,141
3730,919,157
3731,919,203
3732,919,232
3733,919,240
3734,919,247
3735,919,252
3736,919,276
3737,919,293
3738,919,304
3739,919,312
3740,919,330
3741,920,178
3742,920,201
3743,920,272
3744,920,324
3745,921,1
3746,921,12
3747,921,31
3748,921,33
3749,921,40
3750,921,42
3751,921,43
3752,921,48
3753,921,80
3754,921,107
3755,921,166
3756,921,175
3757,921,192
3758,921,209
3759,921,215
3760,922,11
3761,922,17
3762,922,74
3763,922,82
3764,922,127
3765,922,135
3766,922,136
3767,922,139
3768,922,141
3769,922,157
3770,922,203
3771,922,232
3772,922,240
3773,922,247
3774,922,252
3775,922,276
3776,922,293
3777,922,304
3778,922,312
3779,922,330
3780,923,178
3781,923,201
3782,923,272
3783,923,324
3784,925,191
3785,925,256
3786,927,6
3787,927,99
3788,927,124
3789,927,128
3790,927,131
3791,927,142
3792,927,189
3793,927,301
3794,927,306
3795,928,6
3796,928,99
3797,928,124
3798,928,128
3799,928,131
3800,928,142
3801,928,189
3802,928,301
3803,928,306
3804,933,93
3805,933,129
3806,933,262
3807,934,178
3808,934,201
3809,934,272
3810,934,324
3811,935,93
3812,935,129
3813,935,262
3814,936,11
3815,936,17
3816,936,74
3817,936,82
3818,936,127
3819,936,135
3820,936,136
3821,936,139
3822,936,141
3823,936,157
3824,936,203
3825,936,232
3826,936,240
3827,936,247
3828,936,252
3829,936,276
3830,936,293
3831,936,304
3832,936,312
3833,936,330
3834,937,93
3835,937,129
3836,937,262
3837,939,6
3838,939,99
3839,939,124
3840,939,128
3841,939,131
3842,939,142
3843,939,189
3844,939,301
3845,939,306
3846,940,191
3847,940,256
3848,942,11
3849,942,17
3850,942,74
3851,942,82
3852,942,127
3853,942,135
3854,942,136
3855,942,139
3856,942,141
3857,942,157
3858,942,203
3859,942,232
3860,942,240
3861,942,247
3862,942,252
3863,942,276
3864,942,293
3865,942,304
3866,942,312
3867,942,330
3868,944,6
3869,944,99
3870,944,124
3871,944,128
3872,944,131
3873,944,142
3874,944,189
3875,944,301
3876,944,306
3877,945,1
3878,945,12
3879,945,31
3880,945,33
3881,945,40
3882,945,42
3883,945,43
3884,945,48
3885,945,80
3886,945,107
3887,945,166
3888,945,175
3889,945,192
3890,945,209
3891,945,215
3892,946,11
3893,946,17
3894,946,74
3895,946,82
3896,946,127
3897,946,135
3898,946,136
3899,946,139
3900,946,141
3901,946,157
3902,946,203
3903,946,232
3904,946,240
3905,946,247
3906,946,252
3907,946,276
3908,946,293
3909,946,304
3910,946,312
3911,946,330
3912,947,1
3913,947,12
3914,947,31
3915,947,33
3916,947,40
3917,947,42
3918,947,43
3919,947,48
3920,947,80
3921,947,107
3922,947,166
3923,947,175
3924,947,192
3925,947,209
3926,947,215
3927,949,93
3928,949,129
3929,949,262
3930,950,93
3931,950,129
3932,950,262
3933,952,214
3934,954,1
3935,954,12
3936,954,31
3937,954,33
3938,954,40
3939,954,42
3940,954,43
3941,954,48
3942,954,80
3943,954,107
3944,954,166
3945,954,175
3946,954,192
3947,954,209
3948,954,215
3949,956,6
3950,956,99
3951,956,124
3952,956,128
3953,956,131
3954,956,142
3955,956,189
3956,956,301
3957,956,306
3958,957,11
3959,957,17
3960,957,74
3961,957,82
3962,957,127
3963,957,135
3964,957,136
3965,957,139
3966,957,141
3967,957,157
3968,957,203
3969,957,232
3970,957,240
3971,957,247
3972,957,252
3973,957,276
3974,957,293
3975,957,304
3976,957,312
3977,957,330
3978,959,93
3979,959,129
3980,959,262
3981,960,11
3982,960,17
3983,960,74
3984,960,82
3985,960,127
3986,960,135
3987,960,136
3988,960,139
3989,960,141
3990,960,157
3991,960,203
3992,960,232
3993,960,240
3994,960,247
3995,960,252
3996,960,276
3997,960,293
3998,960,304
3999,960,312
4000,960,330
4001,961,11
4002,961,17
4003,961,74
4004,961,82
4005,961,127
4006,961,135
4007,961,136
4008,961,139
4009,961,141
4010,961,157
4011,961,203
4012,961,232
4013,961,240
4014,961,247
4015,961,252
4016,961,276
4017,961,293
4018,961,304
4019,961,312
4020,961,330
4021,962,9
4022,963,6
4023,963,99
4024,963,124
4025,963,128
4026,963,131
4027,963,142
4028,963,189
4029,963,301
4030,963,306
4031,964,1
4032,964,12
4033,964,31
4034,964,33
4035,964,40
4036,964,42
4037,964,43
4038,964,48
4039,964,80
4040,964,107
4041,964,166
4042,964,175
4043,964,192
4044,964,209
4045,964,215
4046,966,1
4047,966,12
4048,966,31
4049,966,33
4050,966,40
4051,966,42
4052,966,43
4053,966,48
4054,966,80
4055,966,107
4056,966,166
4057,966,175
4058,966,192
4059,966,209
4060,966,215
4061,968,11
4062,968,17
4063,968,74
4064,968,82
4065,968,127
4066,968,135
4067,968,136
4068,968,139
4069,968,141
4070,968,157
4071,968,203
4072,968,232
4073,968,240
4074,968,247
4075,968,252
4076,968,276
4077,968,293
4078,968,304
4079,968,312
4080,968,330
4081,970,1
4082,970,12
4083,970,31
4084,970,33
4085,970,40
4086,970,42
4087,970,43
4088,970,48
4089,970,80
4090,970,107
4091,970,166
4092,970,175
4093,970,192
4094,970,209
4095,970,215
4096,972,93
4097,972,129
4098,972,262
4099,976,93
4100,976,129
4101,976,262
4102,977,93
4103,977,129
4104,977,262
4105,978,3
4106,978,36
4107,978,54
4108,978,71
4109,978,122
4110,978,174
4111,978,190
4112,978,200
4113,978,202
4114,978,208
4115,978,218
4116,978,267
4117,980,93
4118,980,129
4119,980,262
4120,981,6
4121,981,99
4122,981,124
4123,981,128
4124,981,131
4125,981,142
4126,981,189
4127,981,301
4128,981,306
4129,984,11
4130,984,17
4131,984,74
4132,984,82
4133,984,127
4134,984,135
